Date,Store,Category,Customer_ID,Revenue,Units,Member,Availability_Pct
2026-01-26,London Central,Food To Go,2294,41.3,3,Yes,95.2
2026-05-16,Bristol,Soft Drinks,1465,19.81,5,Yes,96.7
2025-02-02,London Central,Chilled,3175,53.34,5,No,96.9
2025-02-24,Reading,Fruit & Veg,4245,24.37,2,Yes,94.3
2025-01-12,Reading,Fresh Food,1487,33.62,3,Yes,93.2
2026-01-08,Bristol,Chilled,3938,35.92,2,Yes,94.1
2026-04-29,Reading,Snacks,3626,44.14,7,Yes,94.2
2025-08-16,Croydon,Soft Drinks,1949,35.7,2,Yes,95.2
2025-11-03,London Central,Fruit & Veg,5501,54.58,2,No,97.4
2026-04-02,Croydon,Fruit & Veg,2049,24.72,3,Yes,94.1
2025-06-09,Reading,Snacks,5075,77.39,2,No,95.8
2025-11-27,Birmingham,Soft Drinks,5459,76.05,7,Yes,94.6
2025-08-13,London Central,Fruit & Veg,2390,47.03,5,No,95.0
2026-05-19,Croydon,Soft Drinks,2083,20.92,2,Yes,95.6
2026-04-01,Bristol,Fruit & Veg,5646,20.91,3,No,97.4
2025-02-14,Croydon,Food To Go,2658,62.35,3,Yes,95.5
2025-08-02,Birmingham,Snacks,5387,23.86,4,Yes,89.8
2025-02-28,Reading,Soft Drinks,2817,73.99,2,No,94.6
2025-07-14,London Central,Chilled,1190,61.12,3,Yes,98.1
2026-05-04,Bristol,Own Brand,1460,23.83,6,No,97.3
2025-06-06,London Central,Food To Go,3521,32.21,2,No,96.6
2025-08-14,Bristol,Meal Deals,4476,59.1,1,Yes,97.4
2026-02-16,London Central,Chilled,3705,42.33,5,Yes,96.6
2025-07-24,Reading,Snacks,5366,28.63,5,Yes,97.3
2025-03-20,Bristol,Fruit & Veg,2157,48.56,6,No,92.8
2025-05-04,Camden,Meal Deals,5266,58.73,2,Yes,94.9
2026-04-16,London Central,Chilled,1027,15.61,7,No,95.3
2025-08-06,London Central,Food To Go,5231,52.57,5,No,95.1
2026-05-31,Croydon,Meal Deals,3972,56.98,5,Yes,93.8
2025-04-14,Bristol,Meal Deals,4024,12.96,7,No,95.3
2026-01-28,Birmingham,Soft Drinks,5983,34.27,1,Yes,91.6
2026-03-10,Camden,Fresh Food,2264,32.56,5,Yes,95.9
2025-11-27,Reading,Chilled,1855,25.2,5,No,93.7
2025-05-23,Croydon,Fresh Food,5025,54.99,3,Yes,90.6
2025-10-05,Camden,Snacks,2251,20.81,5,Yes,95.0
2025-08-21,Bristol,Chilled,5604,27.02,2,No,98.1
2025-03-31,Camden,Chilled,4870,61.35,5,No,91.2
2026-05-07,London Central,Soft Drinks,2326,37.17,2,Yes,94.5
2025-07-18,London Central,Fruit & Veg,2025,41.7,5,No,91.8
2025-12-28,Croydon,Food To Go,1361,18.13,2,Yes,95.5
2026-03-17,Bristol,Food To Go,2218,20.0,5,No,96.7
2025-01-26,Bristol,Food To Go,1605,42.66,6,No,93.4
2025-01-25,Camden,Own Brand,2670,23.59,2,Yes,94.2
2026-01-29,Croydon,Snacks,5811,14.84,5,Yes,94.7
2026-05-22,Bristol,Meal Deals,3297,80.42,7,No,97.5
2025-10-28,Birmingham,Fruit & Veg,3194,31.35,1,No,92.2
2025-12-05,Birmingham,Fresh Food,5443,33.83,3,Yes,94.1
2025-09-24,London Central,Food To Go,2277,45.12,3,Yes,98.1
2026-04-06,Camden,Own Brand,1398,35.86,3,Yes,93.5
2026-04-01,Reading,Fresh Food,3172,60.87,7,Yes,94.2
2025-12-26,London Central,Fruit & Veg,3810,50.38,3,No,95.4
2025-03-09,Croydon,Snacks,3652,62.44,7,Yes,99.7
2026-02-16,Bristol,Fruit & Veg,3939,47.09,1,No,92.8
2026-05-06,London Central,Soft Drinks,1821,50.93,6,No,96.5
2025-02-18,Reading,Meal Deals,5997,29.26,6,No,92.6
2025-04-12,Reading,Food To Go,1944,40.11,1,Yes,93.0
2025-08-04,Birmingham,Snacks,4478,54.0,5,No,94.0
2026-03-14,Croydon,Soft Drinks,3779,42.39,1,No,95.9
2025-06-08,London Central,Food To Go,5429,30.98,3,Yes,93.9
2026-05-04,Camden,Fruit & Veg,5450,50.3,7,Yes,95.3
2025-08-30,London Central,Fruit & Veg,2196,24.83,6,No,93.6
2025-01-05,Birmingham,Own Brand,2212,35.64,4,Yes,95.2
2025-12-27,Reading,Chilled,1823,56.05,5,No,92.4
2026-04-04,Croydon,Chilled,2896,87.56,2,Yes,92.5
2025-09-05,Croydon,Fruit & Veg,5263,14.94,6,Yes,94.0
2026-02-26,Camden,Fruit & Veg,3415,55.1,3,Yes,96.2
2025-01-15,Croydon,Fresh Food,1535,56.02,7,Yes,95.4
2025-05-02,Birmingham,Own Brand,4010,28.28,6,Yes,93.5
2025-10-04,Birmingham,Meal Deals,3627,24.56,7,Yes,92.7
2026-03-29,Birmingham,Fresh Food,4777,22.79,3,Yes,97.1
2026-01-25,Croydon,Meal Deals,1949,60.1,3,Yes,97.7
2025-10-21,Croydon,Soft Drinks,4508,26.5,6,Yes,96.0
2026-03-22,Birmingham,Chilled,5302,16.62,6,No,95.7
2025-07-29,Croydon,Chilled,1543,44.84,6,Yes,90.7
2025-10-29,Croydon,Own Brand,4900,35.65,1,No,96.2
2025-08-11,Reading,Fruit & Veg,4753,33.39,6,No,98.2
2025-01-03,London Central,Fruit & Veg,5224,11.91,7,Yes,97.1
2025-04-03,Bristol,Soft Drinks,3082,33.98,2,Yes,97.0
2026-03-04,Croydon,Snacks,3866,40.15,5,No,91.7
2026-05-08,Bristol,Snacks,3246,38.0,3,No,93.6
2025-08-23,Bristol,Own Brand,2836,18.15,6,Yes,94.7
2025-06-10,Reading,Snacks,1076,37.28,2,No,93.6
2025-11-27,Croydon,Chilled,1368,27.11,4,Yes,92.7
2025-11-29,Birmingham,Fresh Food,5621,64.67,7,Yes,95.8
2025-02-19,Bristol,Snacks,1348,32.32,6,Yes,97.0
2026-05-07,Croydon,Food To Go,5601,28.85,1,Yes,92.2
2025-09-29,Camden,Own Brand,5738,27.5,3,No,97.1
2025-09-09,Birmingham,Soft Drinks,5333,28.83,2,No,95.4
2025-03-31,Camden,Snacks,2455,19.17,7,No,98.2
2026-03-22,Camden,Food To Go,3185,36.87,6,Yes,96.6
2025-11-28,Bristol,Snacks,4811,20.65,2,Yes,95.3
2025-05-19,Camden,Fresh Food,4272,27.24,3,Yes,95.3
2025-12-23,Reading,Fresh Food,4682,48.19,2,Yes,95.0
2025-10-01,Reading,Snacks,2846,50.69,2,Yes,98.6
2025-01-19,Bristol,Own Brand,2854,34.94,7,No,96.2
2025-11-07,Croydon,Own Brand,3985,57.86,6,Yes,94.3
2025-06-03,London Central,Food To Go,5450,37.58,6,No,96.1
2026-01-25,Croydon,Soft Drinks,3625,63.03,7,No,95.9
2025-09-17,Croydon,Food To Go,3894,38.53,5,No,94.2
2025-05-05,Croydon,Soft Drinks,1558,23.87,1,No,93.4
2025-12-20,Croydon,Snacks,3896,83.76,5,Yes,97.4
2025-09-30,Birmingham,Soft Drinks,2917,25.79,1,Yes,94.5
2025-09-02,London Central,Fruit & Veg,2254,55.26,1,No,94.4
2026-03-26,Birmingham,Chilled,2681,51.33,5,No,96.2
2025-09-04,Camden,Meal Deals,2814,40.55,7,Yes,94.0
2025-05-21,Croydon,Chilled,1662,27.09,3,No,95.5
2025-12-28,Reading,Fresh Food,5116,38.99,7,No,94.2
2025-01-08,Bristol,Fruit & Veg,4325,33.52,2,Yes,89.8
2026-04-23,Bristol,Chilled,2241,23.05,4,Yes,95.8
2025-12-18,Birmingham,Snacks,4143,35.68,5,No,95.5
2026-05-10,Birmingham,Soft Drinks,4037,29.08,5,Yes,95.7
2026-03-03,Reading,Soft Drinks,1161,38.32,3,Yes,90.8
2025-02-08,Croydon,Food To Go,5225,23.51,2,Yes,92.3
2025-07-06,London Central,Food To Go,2950,34.12,6,No,97.3
2025-04-03,Camden,Own Brand,5320,47.89,7,No,95.1
2025-03-27,Bristol,Soft Drinks,2781,36.43,5,Yes,91.2
2025-02-13,Camden,Own Brand,5675,47.86,4,Yes,95.2
2025-05-17,London Central,Snacks,2477,51.91,2,Yes,91.9
2026-02-25,Birmingham,Soft Drinks,4030,27.91,5,Yes,93.9
2025-03-15,Bristol,Food To Go,4986,21.72,6,Yes,95.5
2026-05-27,Camden,Chilled,1106,42.45,5,Yes,95.5
2025-06-05,Birmingham,Own Brand,3668,21.2,6,Yes,97.0
2025-09-12,London Central,Own Brand,5935,23.92,1,No,95.9
2025-06-20,Camden,Fresh Food,2164,38.46,1,Yes,96.1
2025-06-19,Croydon,Food To Go,2157,38.68,5,Yes,94.2
2025-11-18,Birmingham,Snacks,3246,26.89,3,Yes,93.3
2026-04-01,London Central,Own Brand,1666,28.91,1,No,95.1
2025-06-04,Camden,Chilled,3126,33.99,5,Yes,97.0
2025-12-15,Croydon,Chilled,3941,70.0,6,Yes,96.7
2026-03-27,Croydon,Chilled,1511,21.18,2,No,94.6
2025-06-22,London Central,Fruit & Veg,1249,26.55,7,No,94.9
2025-01-10,Reading,Fruit & Veg,1888,31.89,6,No,93.2
2025-09-22,Bristol,Meal Deals,2023,52.64,4,Yes,97.3
2026-03-14,London Central,Chilled,5694,19.94,1,Yes,98.2
2025-09-04,Croydon,Own Brand,5848,38.26,7,No,95.9
2026-05-14,Croydon,Snacks,1599,52.38,7,Yes,91.7
2025-05-09,London Central,Soft Drinks,4022,50.12,7,Yes,96.3
2025-11-23,Reading,Snacks,3530,93.32,5,No,98.3
2026-02-08,Bristol,Fruit & Veg,3883,33.66,1,No,92.8
2025-12-25,Camden,Food To Go,3064,45.07,6,No,96.7
2025-01-17,London Central,Own Brand,2758,27.94,6,No,94.6
2025-10-01,Bristol,Meal Deals,4569,58.97,2,No,97.5
2025-04-26,Bristol,Fruit & Veg,2242,58.67,3,No,92.7
2025-04-01,Birmingham,Soft Drinks,5329,30.07,5,Yes,94.1
2025-03-23,Croydon,Fresh Food,3295,34.83,2,No,91.9
2025-11-20,Camden,Meal Deals,2925,49.78,4,Yes,95.7
2025-04-24,London Central,Fruit & Veg,3062,50.41,5,No,96.1
2025-02-27,Croydon,Snacks,4395,21.42,4,Yes,95.7
2025-06-03,Birmingham,Meal Deals,1440,19.48,3,Yes,94.0
2026-02-08,Birmingham,Own Brand,3743,48.8,5,No,94.1
2025-09-23,Croydon,Snacks,1006,101.47,5,Yes,94.3
2025-11-11,Reading,Chilled,2586,22.61,7,No,96.8
2025-02-10,Bristol,Chilled,1825,56.9,2,No,92.1
2025-04-15,London Central,Chilled,4824,44.08,1,Yes,94.3
2025-07-12,London Central,Meal Deals,2268,28.73,5,Yes,92.1
2026-02-05,London Central,Fresh Food,4436,39.43,3,Yes,94.2
2025-10-05,Croydon,Soft Drinks,4438,31.91,5,No,95.0
2025-12-20,Reading,Own Brand,2310,36.85,5,Yes,99.2
2025-09-13,Camden,Meal Deals,5033,54.58,5,Yes,93.7
2025-04-09,Birmingham,Food To Go,2627,49.51,7,Yes,97.1
2025-10-09,Croydon,Own Brand,2036,50.96,5,No,91.6
2026-02-07,Camden,Snacks,1477,35.51,3,No,95.1
2025-04-19,Birmingham,Snacks,3678,43.06,2,Yes,95.1
2025-07-18,Birmingham,Meal Deals,1714,85.48,1,No,96.5
2025-10-30,Reading,Meal Deals,2676,29.32,3,No,93.9
2025-11-23,Bristol,Soft Drinks,3162,39.53,3,No,93.4
2025-06-03,London Central,Fresh Food,1508,45.75,4,Yes,90.8
2026-02-09,Camden,Meal Deals,1381,20.12,1,No,95.7
2026-04-07,Croydon,Chilled,2180,40.39,7,Yes,93.7
2025-05-12,Camden,Soft Drinks,2845,49.96,2,No,97.1
2025-03-25,Bristol,Food To Go,5370,27.4,6,No,96.0
2026-02-03,London Central,Chilled,2718,55.41,2,No,97.4
2025-04-19,Camden,Food To Go,2100,35.52,6,Yes,93.3
2025-08-09,Bristol,Fruit & Veg,2860,38.67,4,No,95.4
2026-01-03,Croydon,Food To Go,3091,28.91,4,Yes,95.4
2025-05-27,Reading,Chilled,1717,53.48,7,Yes,94.0
2025-04-22,Birmingham,Fruit & Veg,1317,24.64,3,Yes,97.5
2026-05-09,Croydon,Chilled,5629,32.52,2,No,96.6
2026-05-20,London Central,Snacks,2776,32.14,6,Yes,99.1
2026-04-20,Birmingham,Chilled,3284,43.21,2,Yes,96.4
2025-09-28,Croydon,Fruit & Veg,2244,93.4,6,Yes,98.7
2026-02-25,Croydon,Food To Go,2333,30.46,2,No,98.7
2026-01-02,Croydon,Snacks,4669,27.0,3,No,94.0
2025-10-07,Croydon,Fresh Food,2200,45.75,6,No,92.1
2025-10-10,Birmingham,Fresh Food,2794,33.39,2,Yes,98.4
2025-02-09,London Central,Own Brand,3701,26.45,5,No,96.4
2025-07-08,Bristol,Fresh Food,2454,29.61,4,No,96.0
2025-06-13,Camden,Fresh Food,2933,45.15,7,No,94.1
2025-01-04,Reading,Soft Drinks,1746,68.02,4,No,95.8
2025-10-17,Camden,Fresh Food,1840,48.03,6,No,97.0
2026-03-09,Camden,Fruit & Veg,3495,15.32,4,No,96.3
2026-04-16,Reading,Meal Deals,2088,34.95,7,Yes,93.8
2025-06-30,Birmingham,Fresh Food,1792,24.84,4,Yes,98.1
2025-09-05,London Central,Chilled,2267,54.44,5,No,95.2
2025-10-06,Reading,Meal Deals,2550,38.18,1,No,96.4
2025-09-11,London Central,Fresh Food,3690,27.48,2,No,96.7
2025-06-30,Birmingham,Meal Deals,1292,42.23,6,Yes,99.3
2026-05-24,Camden,Food To Go,5022,39.33,4,Yes,95.8
2025-11-22,London Central,Fruit & Veg,2404,21.61,2,No,94.9
2025-12-23,Birmingham,Fruit & Veg,2648,25.21,2,No,98.8
2026-01-26,Birmingham,Own Brand,3816,53.01,5,No,97.2
2025-03-26,Bristol,Meal Deals,4910,55.57,7,Yes,95.6
2025-11-13,Reading,Own Brand,3918,50.38,2,Yes,95.5
2025-07-31,Bristol,Snacks,2397,24.94,7,Yes,91.1
2026-05-30,Camden,Soft Drinks,2693,25.97,4,Yes,94.8
2026-01-19,Reading,Chilled,2037,35.13,6,Yes,92.2
2025-12-08,Camden,Meal Deals,4852,42.17,2,No,89.7
2025-02-07,Bristol,Fruit & Veg,2562,57.38,5,No,93.8
2026-05-26,Birmingham,Own Brand,2112,52.17,6,Yes,92.2
2026-02-24,Camden,Food To Go,2291,40.47,6,No,94.3
2025-06-18,Reading,Fresh Food,2161,53.03,6,No,95.6
2025-12-09,Reading,Fruit & Veg,2029,34.59,4,No,96.0
2025-11-02,Camden,Food To Go,5337,55.29,5,No,94.8
2025-04-22,Reading,Fresh Food,5257,40.43,3,Yes,92.4
2026-02-15,Birmingham,Soft Drinks,3739,27.43,1,Yes,94.8
2025-07-25,Birmingham,Fruit & Veg,1978,19.25,2,Yes,92.9
2025-07-04,Reading,Own Brand,1517,53.28,2,No,97.8
2026-01-17,Camden,Fruit & Veg,5993,10.0,2,No,94.7
2026-05-11,Bristol,Meal Deals,1782,44.28,7,Yes,92.7
2026-01-14,Reading,Meal Deals,3831,26.95,3,No,92.9
2025-02-16,Reading,Food To Go,5180,25.6,6,Yes,95.0
2026-05-19,Reading,Own Brand,1137,37.56,6,No,95.1
2025-01-22,Reading,Snacks,1753,37.23,7,Yes,94.6
2025-08-01,Camden,Meal Deals,3953,57.76,1,Yes,97.0
2025-11-06,Bristol,Chilled,5808,43.1,5,Yes,93.1
2025-09-29,Bristol,Soft Drinks,3455,32.46,3,Yes,97.0
2025-07-21,London Central,Chilled,3834,63.12,3,No,94.8
2025-02-01,Reading,Fruit & Veg,1579,25.46,4,Yes,96.7
2026-03-19,Reading,Chilled,4255,18.63,6,No,93.7
2025-06-11,London Central,Fresh Food,4266,17.79,3,Yes,96.6
2025-09-11,Bristol,Soft Drinks,5649,38.93,3,Yes,93.4
2026-04-25,Croydon,Chilled,1395,28.41,2,No,98.3
2025-01-10,Birmingham,Fresh Food,2937,40.55,7,No,94.8
2026-05-20,Croydon,Food To Go,5905,21.34,6,Yes,94.1
2026-03-12,Bristol,Chilled,3589,29.97,4,No,92.7
2025-04-21,Reading,Soft Drinks,4034,49.21,5,No,95.3
2025-06-02,Croydon,Fresh Food,1169,54.86,1,Yes,94.7
2025-04-12,Camden,Chilled,3337,60.0,5,No,92.3
2025-07-10,Camden,Food To Go,4239,23.85,4,Yes,93.5
2025-03-22,London Central,Chilled,4415,52.32,2,Yes,91.1
2026-05-04,Bristol,Fresh Food,4568,36.42,1,No,92.7
2025-03-29,Bristol,Chilled,4216,32.4,5,Yes,94.8
2025-07-13,Croydon,Soft Drinks,4484,46.59,6,Yes,95.7
2025-04-14,Reading,Fruit & Veg,5835,54.16,6,Yes,94.4
2025-04-06,Bristol,Own Brand,2841,20.82,1,No,95.9
2026-02-27,Croydon,Own Brand,4760,35.53,1,No,93.1
2025-07-17,Croydon,Fresh Food,5552,26.46,1,Yes,95.9
2025-01-01,Birmingham,Fresh Food,4026,48.64,3,No,94.8
2026-02-11,Birmingham,Fresh Food,4965,40.39,4,Yes,94.6
2026-01-13,Bristol,Fresh Food,2601,47.05,6,No,95.0
2025-06-16,Croydon,Chilled,2146,45.12,6,No,93.8
2026-05-24,London Central,Soft Drinks,5326,28.47,4,No,91.9
2025-11-09,London Central,Own Brand,3684,17.66,2,Yes,92.9
2026-02-22,Birmingham,Food To Go,1111,41.43,6,No,92.2
2026-04-22,Bristol,Own Brand,1592,43.09,5,Yes,94.5
2025-03-14,Reading,Soft Drinks,3439,41.86,2,No,96.4
2025-05-21,London Central,Fresh Food,2238,67.93,7,Yes,98.0
2025-09-19,London Central,Snacks,3794,52.05,7,Yes,94.1
2025-12-06,Birmingham,Chilled,3414,40.57,5,Yes,94.7
2025-11-04,Birmingham,Snacks,3129,37.89,1,Yes,98.8
2025-09-02,Bristol,Chilled,3853,63.04,6,No,94.2
2026-05-30,Birmingham,Fresh Food,3869,43.53,5,No,93.7
2025-12-03,Camden,Chilled,4598,32.03,5,Yes,94.7
2025-03-17,Croydon,Fresh Food,4803,52.03,1,Yes,94.2
2025-06-24,London Central,Soft Drinks,2526,25.74,7,Yes,93.6
2025-04-19,Camden,Meal Deals,2969,18.14,2,No,92.2
2025-07-02,Reading,Fruit & Veg,1951,43.98,5,Yes,98.2
2025-07-11,Camden,Chilled,2502,33.41,6,Yes,96.1
2025-03-06,Bristol,Fresh Food,5467,26.35,2,Yes,98.2
2026-04-19,Reading,Snacks,4336,22.63,2,No,96.9
2025-04-10,Reading,Fresh Food,1109,22.76,4,Yes,95.0
2025-05-08,Birmingham,Snacks,4986,47.27,7,Yes,91.7
2026-03-28,Camden,Own Brand,3354,18.4,6,No,93.2
2026-01-04,Bristol,Chilled,1225,50.17,6,Yes,94.3
2025-02-12,London Central,Food To Go,4011,35.22,1,Yes,93.1
2026-02-23,Birmingham,Snacks,5126,23.42,1,Yes,91.4
2026-05-03,Camden,Fresh Food,1613,72.87,3,No,93.2
2025-03-19,London Central,Chilled,1098,30.13,6,Yes,94.6
2025-09-27,Camden,Fresh Food,1810,34.78,7,Yes,98.2
2025-11-11,Birmingham,Food To Go,4337,61.19,2,Yes,93.7
2025-06-17,London Central,Fruit & Veg,3699,28.27,3,No,96.3
2025-12-05,Birmingham,Meal Deals,5909,47.29,6,Yes,93.0
2025-07-12,Camden,Meal Deals,2019,78.89,1,No,94.6
2026-03-29,Reading,Food To Go,4025,55.5,7,No,94.9
2025-10-10,Croydon,Soft Drinks,4528,10.27,1,No,98.2
2025-12-02,Reading,Chilled,4886,64.57,6,No,89.7
2026-01-25,Birmingham,Food To Go,3979,22.51,3,Yes,93.4
2025-08-28,Birmingham,Fruit & Veg,4340,66.57,1,Yes,95.5
2026-04-28,Birmingham,Fresh Food,1796,39.81,1,Yes,95.8
2026-04-03,London Central,Chilled,2957,41.69,4,No,92.6
2025-03-30,Bristol,Own Brand,4066,59.55,5,No,94.9
2025-04-05,Birmingham,Snacks,4020,38.55,6,No,95.0
2026-03-28,Reading,Food To Go,3680,23.21,4,Yes,97.9
2026-03-04,Croydon,Own Brand,5441,26.92,7,No,95.4
2025-05-31,Birmingham,Own Brand,5819,20.19,5,No,94.7
2026-05-29,Birmingham,Fruit & Veg,3948,38.65,6,No,93.6
2026-01-11,Birmingham,Own Brand,4731,26.94,4,No,96.2
2025-01-22,London Central,Food To Go,2101,31.55,4,No,94.5
2025-11-09,Birmingham,Soft Drinks,2037,44.11,6,Yes,93.9
2025-07-25,Reading,Meal Deals,5231,63.8,2,Yes,93.0
2026-01-10,Camden,Meal Deals,1791,70.22,3,Yes,94.4
2026-03-27,Bristol,Chilled,5174,64.57,6,Yes,96.4
2025-06-28,Birmingham,Fresh Food,2778,20.48,4,Yes,94.0
2025-07-29,London Central,Fruit & Veg,5800,45.94,2,No,95.1
2026-05-15,Reading,Food To Go,1981,36.29,4,No,93.9
2026-04-09,Birmingham,Chilled,2265,40.1,3,Yes,95.3
2025-05-04,London Central,Food To Go,1743,67.16,7,Yes,95.2
2025-04-23,Camden,Chilled,3431,74.63,2,Yes,93.4
2025-01-12,Croydon,Meal Deals,1374,63.06,6,Yes,96.7
2025-05-06,Birmingham,Own Brand,2753,78.51,5,Yes,92.1
2025-11-27,Reading,Soft Drinks,4897,21.56,7,No,97.3
2025-10-10,London Central,Food To Go,3536,49.04,3,Yes,95.7
2025-05-20,London Central,Soft Drinks,2991,42.29,1,Yes,96.2
2026-02-05,Birmingham,Snacks,3928,30.31,6,Yes,91.7
2025-04-07,London Central,Snacks,4446,44.62,6,No,94.9
2025-03-10,Croydon,Own Brand,1591,31.36,6,No,98.1
2025-04-28,London Central,Meal Deals,5628,50.95,2,Yes,94.7
2025-02-28,Bristol,Fruit & Veg,3569,23.29,1,No,95.3
2025-02-02,Bristol,Soft Drinks,3872,31.46,7,No,92.7
2025-11-14,London Central,Chilled,2176,33.3,7,Yes,92.1
2025-02-19,Birmingham,Fruit & Veg,2335,28.98,2,Yes,95.5
2026-05-04,Bristol,Food To Go,5693,52.69,5,Yes,93.6
2025-01-19,Reading,Food To Go,1112,38.92,2,Yes,93.9
2025-07-16,Bristol,Chilled,4772,13.6,6,No,95.1
2026-03-26,London Central,Fresh Food,2845,43.52,4,Yes,96.4
2026-03-28,Birmingham,Own Brand,2987,28.39,1,Yes,96.1
2025-10-16,Camden,Fresh Food,5829,29.35,1,Yes,95.2
2025-05-21,Birmingham,Own Brand,2985,58.23,7,Yes,96.8
2025-03-25,Birmingham,Food To Go,4292,27.94,7,No,97.1
2026-01-26,Birmingham,Own Brand,4242,65.53,2,Yes,94.7
2025-08-03,Reading,Meal Deals,1252,31.62,4,Yes,98.3
2025-08-03,Croydon,Meal Deals,1123,23.31,4,No,92.8
2026-02-07,London Central,Chilled,2236,25.82,2,Yes,91.9
2025-05-08,Croydon,Fresh Food,1623,50.58,3,Yes,97.8
2026-04-22,Camden,Soft Drinks,4156,26.82,5,Yes,93.6
2026-02-08,Croydon,Food To Go,4136,70.91,2,Yes,89.7
2025-01-29,London Central,Snacks,4389,45.57,6,Yes,94.3
2025-12-04,London Central,Soft Drinks,4417,36.79,4,Yes,97.5
2025-12-27,Camden,Chilled,2655,41.74,5,Yes,94.4
2026-01-27,London Central,Snacks,2266,39.55,2,No,91.4
2025-08-06,Camden,Soft Drinks,3945,82.09,5,Yes,94.4
2025-07-21,Camden,Fresh Food,2160,30.25,3,No,94.6
2025-01-17,London Central,Own Brand,3294,56.03,4,Yes,94.3
2025-11-18,Bristol,Meal Deals,1440,26.59,3,No,93.6
2025-11-21,Camden,Fresh Food,3092,57.12,7,No,93.7
2026-02-16,London Central,Snacks,3705,16.71,3,Yes,96.5
2025-11-14,Bristol,Own Brand,4759,47.46,4,No,93.8
2025-03-23,Camden,Own Brand,1553,74.57,7,No,95.3
2026-04-19,Bristol,Own Brand,5904,31.67,6,Yes,95.3
2026-04-13,Reading,Fruit & Veg,2112,36.07,3,No,93.8
2026-03-01,Birmingham,Meal Deals,3777,32.8,2,Yes,93.5
2025-07-23,Reading,Food To Go,2833,59.11,2,Yes,95.1
2026-01-22,Bristol,Snacks,2314,24.15,5,No,91.7
2025-04-08,Camden,Chilled,4493,58.04,2,Yes,99.0
2025-12-11,London Central,Food To Go,4138,13.51,2,No,93.9
2025-07-27,Croydon,Soft Drinks,4112,56.38,7,No,94.2
2026-05-29,London Central,Meal Deals,1098,25.43,7,No,96.5
2025-06-15,Croydon,Chilled,4925,21.69,5,Yes,94.7
2025-01-22,Croydon,Chilled,2479,38.05,1,No,94.2
2025-06-03,Camden,Fresh Food,5396,82.21,4,Yes,92.3
2026-03-15,Bristol,Soft Drinks,2222,18.99,2,Yes,95.2
2025-10-22,London Central,Fresh Food,5583,67.48,5,Yes,93.9
2025-08-07,Bristol,Fresh Food,2004,32.89,3,No,99.2
2026-05-10,Reading,Own Brand,1476,38.66,3,Yes,94.6
2025-08-18,Camden,Meal Deals,2135,27.78,7,No,90.5
2025-01-20,Camden,Fruit & Veg,3856,52.03,6,Yes,96.9
2025-05-28,Reading,Fresh Food,2705,17.45,2,Yes,93.0
2025-04-18,London Central,Food To Go,1517,30.54,4,No,95.2
2026-02-07,Birmingham,Chilled,2220,38.4,5,Yes,97.8
2026-04-28,Reading,Meal Deals,3506,54.65,7,Yes,94.4
2026-01-02,London Central,Fresh Food,5325,34.33,6,No,94.6
2026-02-18,Croydon,Snacks,2191,39.85,6,Yes,96.9
2025-11-05,Camden,Food To Go,4880,19.49,5,No,97.9
2025-05-14,London Central,Soft Drinks,4243,35.4,7,Yes,94.7
2025-10-10,Bristol,Chilled,2977,77.34,7,Yes,99.0
2025-03-14,Bristol,Meal Deals,3242,64.01,5,Yes,91.5
2026-04-26,Camden,Snacks,4090,46.94,5,Yes,93.2
2025-12-18,Reading,Meal Deals,2887,49.73,5,No,94.0
2025-11-22,Birmingham,Meal Deals,5559,65.0,4,Yes,97.1
2026-03-19,Reading,Snacks,1973,23.82,5,No,95.5
2025-04-10,London Central,Soft Drinks,1065,21.2,7,Yes,93.6
2025-02-28,Reading,Snacks,3906,75.67,4,Yes,92.7
2026-05-23,Camden,Food To Go,1570,31.93,4,No,92.0
2025-09-15,London Central,Own Brand,4892,37.06,4,No,96.0
2026-02-17,Croydon,Meal Deals,1307,44.97,3,No,94.2
2026-03-28,Reading,Soft Drinks,4408,46.75,1,No,97.0
2025-03-06,Reading,Meal Deals,4742,28.7,6,Yes,92.1
2025-06-03,Birmingham,Snacks,1782,16.39,2,No,95.9
2025-09-23,London Central,Soft Drinks,5216,35.44,3,Yes,94.9
2025-03-20,Bristol,Soft Drinks,1765,33.17,7,Yes,93.8
2025-11-11,Reading,Fresh Food,4475,41.0,1,No,93.9
2025-09-05,Camden,Fresh Food,1772,28.79,6,Yes,95.2
2026-02-18,Reading,Own Brand,4857,27.21,3,No,94.9
2025-01-25,Birmingham,Fresh Food,4185,28.03,6,Yes,93.2
2025-10-11,Croydon,Snacks,1539,49.43,4,Yes,96.0
2026-03-25,Birmingham,Chilled,3049,49.89,4,Yes,97.4
2025-10-28,Reading,Food To Go,4283,39.96,5,No,94.5
2025-03-09,Bristol,Snacks,5675,35.93,7,Yes,96.2
2025-01-07,Reading,Meal Deals,2663,50.57,4,Yes,94.7
2025-05-17,London Central,Fresh Food,2047,30.98,3,No,99.8
2025-06-13,Reading,Soft Drinks,4836,72.03,6,Yes,95.0
2025-03-24,Bristol,Snacks,4439,19.61,2,Yes,96.4
2026-02-24,London Central,Soft Drinks,1505,53.43,7,No,97.3
2025-03-14,Camden,Own Brand,4247,41.13,6,No,93.7
2025-08-25,London Central,Meal Deals,4500,24.02,4,Yes,96.4
2025-02-15,Birmingham,Soft Drinks,2910,13.42,6,No,96.7
