date,store,category,customer_id,revenue,units,member,availability_pct,month,year,month_name,day_name,avg_basket_value,is_member
2026-03-14,London Central,Chilled,5694,19.94,1,Yes,98.2,2026-03,2026,March,Saturday,19.94,1
2025-09-04,Croydon,Own Brand,5848,38.26,7,No,95.9,2025-09,2025,September,Thursday,5.465714285714285,0
2026-05-14,Croydon,Snacks,1599,52.38,7,Yes,91.7,2026-05,2026,May,Thursday,7.482857142857143,1
2025-05-09,London Central,Soft Drinks,4022,50.12,7,Yes,96.3,2025-05,2025,May,Friday,7.159999999999999,1
2025-11-23,Reading,Snacks,3530,93.32,5,No,98.3,2025-11,2025,November,Sunday,18.663999999999998,0
2026-02-08,Bristol,Fruit & Veg,3883,33.66,1,No,92.8,2026-02,2026,February,Sunday,33.66,0
2025-12-25,Camden,Food To Go,3064,45.07,6,No,96.7,2025-12,2025,December,Thursday,7.511666666666667,0
2025-01-17,London Central,Own Brand,2758,27.94,6,No,94.6,2025-01,2025,January,Friday,4.656666666666667,0
2025-10-01,Bristol,Meal Deals,4569,58.97,2,No,97.5,2025-10,2025,October,Wednesday,29.485,0
2025-04-26,Bristol,Fruit & Veg,2242,58.67,3,No,92.7,2025-04,2025,April,Saturday,19.55666666666667,0
2025-04-01,Birmingham,Soft Drinks,5329,30.07,5,Yes,94.1,2025-04,2025,April,Tuesday,6.014,1
2025-03-23,Croydon,Fresh Food,3295,34.83,2,No,91.9,2025-03,2025,March,Sunday,17.415,0
2025-11-20,Camden,Meal Deals,2925,49.78,4,Yes,95.7,2025-11,2025,November,Thursday,12.445,1
2025-04-24,London Central,Fruit & Veg,3062,50.41,5,No,96.1,2025-04,2025,April,Thursday,10.081999999999999,0
2025-02-27,Croydon,Snacks,4395,21.42,4,Yes,95.7,2025-02,2025,February,Thursday,5.355,1
2025-06-03,Birmingham,Meal Deals,1440,19.48,3,Yes,94.0,2025-06,2025,June,Tuesday,6.493333333333333,1
2026-02-08,Birmingham,Own Brand,3743,48.8,5,No,94.1,2026-02,2026,February,Sunday,9.76,0
2025-09-23,Croydon,Snacks,1006,101.47,5,Yes,94.3,2025-09,2025,September,Tuesday,20.294,1
2025-11-11,Reading,Chilled,2586,22.61,7,No,96.8,2025-11,2025,November,Tuesday,3.23,0
2025-02-10,Bristol,Chilled,1825,56.9,2,No,92.1,2025-02,2025,February,Monday,28.45,0
2025-04-15,London Central,Chilled,4824,44.08,1,Yes,94.3,2025-04,2025,April,Tuesday,44.08,1
2025-07-12,London Central,Meal Deals,2268,28.73,5,Yes,92.1,2025-07,2025,July,Saturday,5.746,1
2026-02-05,London Central,Fresh Food,4436,39.43,3,Yes,94.2,2026-02,2026,February,Thursday,13.143333333333333,1
2025-10-05,Croydon,Soft Drinks,4438,31.91,5,No,95.0,2025-10,2025,October,Sunday,6.382,0
2025-12-20,Reading,Own Brand,2310,36.85,5,Yes,99.2,2025-12,2025,December,Saturday,7.37,1
2025-09-13,Camden,Meal Deals,5033,54.58,5,Yes,93.7,2025-09,2025,September,Saturday,10.916,1
2025-04-09,Birmingham,Food To Go,2627,49.51,7,Yes,97.1,2025-04,2025,April,Wednesday,7.072857142857143,1
2025-10-09,Croydon,Own Brand,2036,50.96,5,No,91.6,2025-10,2025,October,Thursday,10.192,0
2026-02-07,Camden,Snacks,1477,35.51,3,No,95.1,2026-02,2026,February,Saturday,11.836666666666666,0
2025-04-19,Birmingham,Snacks,3678,43.06,2,Yes,95.1,2025-04,2025,April,Saturday,21.53,1
2025-07-18,Birmingham,Meal Deals,1714,85.48,1,No,96.5,2025-07,2025,July,Friday,85.48,0
2025-10-30,Reading,Meal Deals,2676,29.32,3,No,93.9,2025-10,2025,October,Thursday,9.773333333333333,0
2025-11-23,Bristol,Soft Drinks,3162,39.53,3,No,93.4,2025-11,2025,November,Sunday,13.176666666666668,0
2025-06-03,London Central,Fresh Food,1508,45.75,4,Yes,90.8,2025-06,2025,June,Tuesday,11.4375,1
2026-02-09,Camden,Meal Deals,1381,20.12,1,No,95.7,2026-02,2026,February,Monday,20.12,0
2026-04-07,Croydon,Chilled,2180,40.39,7,Yes,93.7,2026-04,2026,April,Tuesday,5.7700000000000005,1
2025-05-12,Camden,Soft Drinks,2845,49.96,2,No,97.1,2025-05,2025,May,Monday,24.98,0
2025-03-25,Bristol,Food To Go,5370,27.4,6,No,96.0,2025-03,2025,March,Tuesday,4.566666666666666,0
2026-02-03,London Central,Chilled,2718,55.41,2,No,97.4,2026-02,2026,February,Tuesday,27.705,0
2025-04-19,Camden,Food To Go,2100,35.52,6,Yes,93.3,2025-04,2025,April,Saturday,5.920000000000001,1
2025-08-09,Bristol,Fruit & Veg,2860,38.67,4,No,95.4,2025-08,2025,August,Saturday,9.6675,0
2026-01-03,Croydon,Food To Go,3091,28.91,4,Yes,95.4,2026-01,2026,January,Saturday,7.2275,1
2025-05-27,Reading,Chilled,1717,53.48,7,Yes,94.0,2025-05,2025,May,Tuesday,7.64,1
2025-04-22,Birmingham,Fruit & Veg,1317,24.64,3,Yes,97.5,2025-04,2025,April,Tuesday,8.213333333333333,1
2026-05-09,Croydon,Chilled,5629,32.52,2,No,96.6,2026-05,2026,May,Saturday,16.26,0
2026-05-20,London Central,Snacks,2776,32.14,6,Yes,99.1,2026-05,2026,May,Wednesday,5.3566666666666665,1
2026-04-20,Birmingham,Chilled,3284,43.21,2,Yes,96.4,2026-04,2026,April,Monday,21.605,1
2025-09-28,Croydon,Fruit & Veg,2244,93.4,6,Yes,98.7,2025-09,2025,September,Sunday,15.566666666666668,1
2026-02-25,Croydon,Food To Go,2333,30.46,2,No,98.7,2026-02,2026,February,Wednesday,15.23,0
2026-01-02,Croydon,Snacks,4669,27.0,3,No,94.0,2026-01,2026,January,Friday,9.0,0
2025-10-07,Croydon,Fresh Food,2200,45.75,6,No,92.1,2025-10,2025,October,Tuesday,7.625,0
2025-10-10,Birmingham,Fresh Food,2794,33.39,2,Yes,98.4,2025-10,2025,October,Friday,16.695,1
2025-02-09,London Central,Own Brand,3701,26.45,5,No,96.4,2025-02,2025,February,Sunday,5.29,0
2025-07-08,Bristol,Fresh Food,2454,29.61,4,No,96.0,2025-07,2025,July,Tuesday,7.4025,0
2025-06-13,Camden,Fresh Food,2933,45.15,7,No,94.1,2025-06,2025,June,Friday,6.45,0
2025-01-04,Reading,Soft Drinks,1746,68.02,4,No,95.8,2025-01,2025,January,Saturday,17.005,0
2025-10-17,Camden,Fresh Food,1840,48.03,6,No,97.0,2025-10,2025,October,Friday,8.005,0
2026-03-09,Camden,Fruit & Veg,3495,15.32,4,No,96.3,2026-03,2026,March,Monday,3.83,0
2026-04-16,Reading,Meal Deals,2088,34.95,7,Yes,93.8,2026-04,2026,April,Thursday,4.992857142857143,1
2025-06-30,Birmingham,Fresh Food,1792,24.84,4,Yes,98.1,2025-06,2025,June,Monday,6.21,1
2025-09-05,London Central,Chilled,2267,54.44,5,No,95.2,2025-09,2025,September,Friday,10.888,0
2025-10-06,Reading,Meal Deals,2550,38.18,1,No,96.4,2025-10,2025,October,Monday,38.18,0
2025-09-11,London Central,Fresh Food,3690,27.48,2,No,96.7,2025-09,2025,September,Thursday,13.74,0
2025-06-30,Birmingham,Meal Deals,1292,42.23,6,Yes,99.3,2025-06,2025,June,Monday,7.038333333333333,1
2026-05-24,Camden,Food To Go,5022,39.33,4,Yes,95.8,2026-05,2026,May,Sunday,9.8325,1
2025-11-22,London Central,Fruit & Veg,2404,21.61,2,No,94.9,2025-11,2025,November,Saturday,10.805,0
2025-12-23,Birmingham,Fruit & Veg,2648,25.21,2,No,98.8,2025-12,2025,December,Tuesday,12.605,0
2026-01-26,Birmingham,Own Brand,3816,53.01,5,No,97.2,2026-01,2026,January,Monday,10.602,0
2025-03-26,Bristol,Meal Deals,4910,55.57,7,Yes,95.6,2025-03,2025,March,Wednesday,7.938571428571429,1
2025-11-13,Reading,Own Brand,3918,50.38,2,Yes,95.5,2025-11,2025,November,Thursday,25.19,1
2025-07-31,Bristol,Snacks,2397,24.94,7,Yes,91.1,2025-07,2025,July,Thursday,3.562857142857143,1
2026-05-30,Camden,Soft Drinks,2693,25.97,4,Yes,94.8,2026-05,2026,May,Saturday,6.4925,1
2026-01-19,Reading,Chilled,2037,35.13,6,Yes,92.2,2026-01,2026,January,Monday,5.855,1
2025-12-08,Camden,Meal Deals,4852,42.17,2,No,89.7,2025-12,2025,December,Monday,21.085,0
2025-02-07,Bristol,Fruit & Veg,2562,57.38,5,No,93.8,2025-02,2025,February,Friday,11.476,0
2026-05-26,Birmingham,Own Brand,2112,52.17,6,Yes,92.2,2026-05,2026,May,Tuesday,8.695,1
2026-02-24,Camden,Food To Go,2291,40.47,6,No,94.3,2026-02,2026,February,Tuesday,6.745,0
2025-06-18,Reading,Fresh Food,2161,53.03,6,No,95.6,2025-06,2025,June,Wednesday,8.838333333333333,0
2025-12-09,Reading,Fruit & Veg,2029,34.59,4,No,96.0,2025-12,2025,December,Tuesday,8.6475,0
2025-11-02,Camden,Food To Go,5337,55.29,5,No,94.8,2025-11,2025,November,Sunday,11.058,0
2025-04-22,Reading,Fresh Food,5257,40.43,3,Yes,92.4,2025-04,2025,April,Tuesday,13.476666666666667,1
2026-02-15,Birmingham,Soft Drinks,3739,27.43,1,Yes,94.8,2026-02,2026,February,Sunday,27.43,1
2025-07-25,Birmingham,Fruit & Veg,1978,19.25,2,Yes,92.9,2025-07,2025,July,Friday,9.625,1
2025-07-04,Reading,Own Brand,1517,53.28,2,No,97.8,2025-07,2025,July,Friday,26.64,0
2026-01-17,Camden,Fruit & Veg,5993,10.0,2,No,94.7,2026-01,2026,January,Saturday,5.0,0
2026-05-11,Bristol,Meal Deals,1782,44.28,7,Yes,92.7,2026-05,2026,May,Monday,6.325714285714286,1
2026-01-14,Reading,Meal Deals,3831,26.95,3,No,92.9,2026-01,2026,January,Wednesday,8.983333333333333,0
2025-02-16,Reading,Food To Go,5180,25.6,6,Yes,95.0,2025-02,2025,February,Sunday,4.266666666666667,1
2026-05-19,Reading,Own Brand,1137,37.56,6,No,95.1,2026-05,2026,May,Tuesday,6.260000000000001,0
2025-01-22,Reading,Snacks,1753,37.23,7,Yes,94.6,2025-01,2025,January,Wednesday,5.3185714285714285,1
2025-08-01,Camden,Meal Deals,3953,57.76,1,Yes,97.0,2025-08,2025,August,Friday,57.76,1
2025-11-06,Bristol,Chilled,5808,43.1,5,Yes,93.1,2025-11,2025,November,Thursday,8.620000000000001,1
2025-09-29,Bristol,Soft Drinks,3455,32.46,3,Yes,97.0,2025-09,2025,September,Monday,10.82,1
2025-07-21,London Central,Chilled,3834,63.12,3,No,94.8,2025-07,2025,July,Monday,21.04,0
2025-02-01,Reading,Fruit & Veg,1579,25.46,4,Yes,96.7,2025-02,2025,February,Saturday,6.365,1
2026-03-19,Reading,Chilled,4255,18.63,6,No,93.7,2026-03,2026,March,Thursday,3.105,0
2025-06-11,London Central,Fresh Food,4266,17.79,3,Yes,96.6,2025-06,2025,June,Wednesday,5.93,1
2025-09-11,Bristol,Soft Drinks,5649,38.93,3,Yes,93.4,2025-09,2025,September,Thursday,12.976666666666667,1
2026-04-25,Croydon,Chilled,1395,28.41,2,No,98.3,2026-04,2026,April,Saturday,14.205,0
2025-01-10,Birmingham,Fresh Food,2937,40.55,7,No,94.8,2025-01,2025,January,Friday,5.792857142857143,0
2026-05-20,Croydon,Food To Go,5905,21.34,6,Yes,94.1,2026-05,2026,May,Wednesday,3.5566666666666666,1
2026-03-12,Bristol,Chilled,3589,29.97,4,No,92.7,2026-03,2026,March,Thursday,7.4925,0
2025-04-21,Reading,Soft Drinks,4034,49.21,5,No,95.3,2025-04,2025,April,Monday,9.842,0
2025-06-02,Croydon,Fresh Food,1169,54.86,1,Yes,94.7,2025-06,2025,June,Monday,54.86,1
2025-04-12,Camden,Chilled,3337,60.0,5,No,92.3,2025-04,2025,April,Saturday,12.0,0
2025-07-10,Camden,Food To Go,4239,23.85,4,Yes,93.5,2025-07,2025,July,Thursday,5.9625,1
2025-03-22,London Central,Chilled,4415,52.32,2,Yes,91.1,2025-03,2025,March,Saturday,26.16,1
2026-05-04,Bristol,Fresh Food,4568,36.42,1,No,92.7,2026-05,2026,May,Monday,36.42,0
2025-03-29,Bristol,Chilled,4216,32.4,5,Yes,94.8,2025-03,2025,March,Saturday,6.4799999999999995,1
2025-07-13,Croydon,Soft Drinks,4484,46.59,6,Yes,95.7,2025-07,2025,July,Sunday,7.765000000000001,1
2025-04-14,Reading,Fruit & Veg,5835,54.16,6,Yes,94.4,2025-04,2025,April,Monday,9.026666666666666,1
2025-04-06,Bristol,Own Brand,2841,20.82,1,No,95.9,2025-04,2025,April,Sunday,20.82,0
2026-02-27,Croydon,Own Brand,4760,35.53,1,No,93.1,2026-02,2026,February,Friday,35.53,0
2025-07-17,Croydon,Fresh Food,5552,26.46,1,Yes,95.9,2025-07,2025,July,Thursday,26.46,1
2025-01-01,Birmingham,Fresh Food,4026,48.64,3,No,94.8,2025-01,2025,January,Wednesday,16.213333333333335,0
2026-02-11,Birmingham,Fresh Food,4965,40.39,4,Yes,94.6,2026-02,2026,February,Wednesday,10.0975,1
2026-01-13,Bristol,Fresh Food,2601,47.05,6,No,95.0,2026-01,2026,January,Tuesday,7.841666666666666,0
2025-06-16,Croydon,Chilled,2146,45.12,6,No,93.8,2025-06,2025,June,Monday,7.52,0
2026-05-24,London Central,Soft Drinks,5326,28.47,4,No,91.9,2026-05,2026,May,Sunday,7.1175,0
2025-11-09,London Central,Own Brand,3684,17.66,2,Yes,92.9,2025-11,2025,November,Sunday,8.83,1
2026-02-22,Birmingham,Food To Go,1111,41.43,6,No,92.2,2026-02,2026,February,Sunday,6.905,0
2026-04-22,Bristol,Own Brand,1592,43.09,5,Yes,94.5,2026-04,2026,April,Wednesday,8.618,1
2025-03-14,Reading,Soft Drinks,3439,41.86,2,No,96.4,2025-03,2025,March,Friday,20.93,0
2025-05-21,London Central,Fresh Food,2238,67.93,7,Yes,98.0,2025-05,2025,May,Wednesday,9.704285714285716,1
2025-09-19,London Central,Snacks,3794,52.05,7,Yes,94.1,2025-09,2025,September,Friday,7.435714285714285,1
2025-12-06,Birmingham,Chilled,3414,40.57,5,Yes,94.7,2025-12,2025,December,Saturday,8.114,1
2025-11-04,Birmingham,Snacks,3129,37.89,1,Yes,98.8,2025-11,2025,November,Tuesday,37.89,1
2025-09-02,Bristol,Chilled,3853,63.04,6,No,94.2,2025-09,2025,September,Tuesday,10.506666666666666,0
2026-05-30,Birmingham,Fresh Food,3869,43.53,5,No,93.7,2026-05,2026,May,Saturday,8.706,0
2025-12-03,Camden,Chilled,4598,32.03,5,Yes,94.7,2025-12,2025,December,Wednesday,6.406000000000001,1
2025-03-17,Croydon,Fresh Food,4803,52.03,1,Yes,94.2,2025-03,2025,March,Monday,52.03,1
2025-06-24,London Central,Soft Drinks,2526,25.74,7,Yes,93.6,2025-06,2025,June,Tuesday,3.677142857142857,1
2025-04-19,Camden,Meal Deals,2969,18.14,2,No,92.2,2025-04,2025,April,Saturday,9.07,0
2025-07-02,Reading,Fruit & Veg,1951,43.98,5,Yes,98.2,2025-07,2025,July,Wednesday,8.796,1
2025-07-11,Camden,Chilled,2502,33.41,6,Yes,96.1,2025-07,2025,July,Friday,5.5683333333333325,1
2025-03-06,Bristol,Fresh Food,5467,26.35,2,Yes,98.2,2025-03,2025,March,Thursday,13.175,1
2026-04-19,Reading,Snacks,4336,22.63,2,No,96.9,2026-04,2026,April,Sunday,11.315,0
2025-04-10,Reading,Fresh Food,1109,22.76,4,Yes,95.0,2025-04,2025,April,Thursday,5.69,1
2025-05-08,Birmingham,Snacks,4986,47.27,7,Yes,91.7,2025-05,2025,May,Thursday,6.752857142857144,1
2026-03-28,Camden,Own Brand,3354,18.4,6,No,93.2,2026-03,2026,March,Saturday,3.0666666666666664,0
2026-01-04,Bristol,Chilled,1225,50.17,6,Yes,94.3,2026-01,2026,January,Sunday,8.361666666666666,1
2025-02-12,London Central,Food To Go,4011,35.22,1,Yes,93.1,2025-02,2025,February,Wednesday,35.22,1
2026-02-23,Birmingham,Snacks,5126,23.42,1,Yes,91.4,2026-02,2026,February,Monday,23.42,1
2026-05-03,Camden,Fresh Food,1613,72.87,3,No,93.2,2026-05,2026,May,Sunday,24.290000000000003,0
2025-03-19,London Central,Chilled,1098,30.13,6,Yes,94.6,2025-03,2025,March,Wednesday,5.0216666666666665,1
2025-09-27,Camden,Fresh Food,1810,34.78,7,Yes,98.2,2025-09,2025,September,Saturday,4.968571428571429,1
2025-11-11,Birmingham,Food To Go,4337,61.19,2,Yes,93.7,2025-11,2025,November,Tuesday,30.595,1
2025-06-17,London Central,Fruit & Veg,3699,28.27,3,No,96.3,2025-06,2025,June,Tuesday,9.423333333333334,0
2025-12-05,Birmingham,Meal Deals,5909,47.29,6,Yes,93.0,2025-12,2025,December,Friday,7.881666666666667,1
2025-07-12,Camden,Meal Deals,2019,78.89,1,No,94.6,2025-07,2025,July,Saturday,78.89,0
2026-03-29,Reading,Food To Go,4025,55.5,7,No,94.9,2026-03,2026,March,Sunday,7.928571428571429,0
2025-10-10,Croydon,Soft Drinks,4528,10.27,1,No,98.2,2025-10,2025,October,Friday,10.27,0
2025-12-02,Reading,Chilled,4886,64.57,6,No,89.7,2025-12,2025,December,Tuesday,10.761666666666665,0
2026-01-25,Birmingham,Food To Go,3979,22.51,3,Yes,93.4,2026-01,2026,January,Sunday,7.503333333333334,1
2025-08-28,Birmingham,Fruit & Veg,4340,66.57,1,Yes,95.5,2025-08,2025,August,Thursday,66.57,1
2026-04-28,Birmingham,Fresh Food,1796,39.81,1,Yes,95.8,2026-04,2026,April,Tuesday,39.81,1
2026-04-03,London Central,Chilled,2957,41.69,4,No,92.6,2026-04,2026,April,Friday,10.4225,0
2025-03-30,Bristol,Own Brand,4066,59.55,5,No,94.9,2025-03,2025,March,Sunday,11.91,0
2025-04-05,Birmingham,Snacks,4020,38.55,6,No,95.0,2025-04,2025,April,Saturday,6.425,0
2026-03-28,Reading,Food To Go,3680,23.21,4,Yes,97.9,2026-03,2026,March,Saturday,5.8025,1
2026-03-04,Croydon,Own Brand,5441,26.92,7,No,95.4,2026-03,2026,March,Wednesday,3.845714285714286,0
2025-05-31,Birmingham,Own Brand,5819,20.19,5,No,94.7,2025-05,2025,May,Saturday,4.038,0
2026-05-29,Birmingham,Fruit & Veg,3948,38.65,6,No,93.6,2026-05,2026,May,Friday,6.441666666666666,0
2026-01-11,Birmingham,Own Brand,4731,26.94,4,No,96.2,2026-01,2026,January,Sunday,6.735,0
2025-01-22,London Central,Food To Go,2101,31.55,4,No,94.5,2025-01,2025,January,Wednesday,7.8875,0
2025-11-09,Birmingham,Soft Drinks,2037,44.11,6,Yes,93.9,2025-11,2025,November,Sunday,7.351666666666667,1
2025-07-25,Reading,Meal Deals,5231,63.8,2,Yes,93.0,2025-07,2025,July,Friday,31.9,1
2026-01-10,Camden,Meal Deals,1791,70.22,3,Yes,94.4,2026-01,2026,January,Saturday,23.406666666666666,1
2026-03-27,Bristol,Chilled,5174,64.57,6,Yes,96.4,2026-03,2026,March,Friday,10.761666666666665,1
2025-06-28,Birmingham,Fresh Food,2778,20.48,4,Yes,94.0,2025-06,2025,June,Saturday,5.12,1
2025-07-29,London Central,Fruit & Veg,5800,45.94,2,No,95.1,2025-07,2025,July,Tuesday,22.97,0
2026-05-15,Reading,Food To Go,1981,36.29,4,No,93.9,2026-05,2026,May,Friday,9.0725,0
2026-04-09,Birmingham,Chilled,2265,40.1,3,Yes,95.3,2026-04,2026,April,Thursday,13.366666666666667,1
2025-05-04,London Central,Food To Go,1743,67.16,7,Yes,95.2,2025-05,2025,May,Sunday,9.594285714285714,1
2025-04-23,Camden,Chilled,3431,74.63,2,Yes,93.4,2025-04,2025,April,Wednesday,37.315,1
2025-01-12,Croydon,Meal Deals,1374,63.06,6,Yes,96.7,2025-01,2025,January,Sunday,10.51,1
2025-05-06,Birmingham,Own Brand,2753,78.51,5,Yes,92.1,2025-05,2025,May,Tuesday,15.702000000000002,1
2025-11-27,Reading,Soft Drinks,4897,21.56,7,No,97.3,2025-11,2025,November,Thursday,3.0799999999999996,0
2025-10-10,London Central,Food To Go,3536,49.04,3,Yes,95.7,2025-10,2025,October,Friday,16.346666666666668,1
2025-05-20,London Central,Soft Drinks,2991,42.29,1,Yes,96.2,2025-05,2025,May,Tuesday,42.29,1
2026-02-05,Birmingham,Snacks,3928,30.31,6,Yes,91.7,2026-02,2026,February,Thursday,5.051666666666667,1
2025-04-07,London Central,Snacks,4446,44.62,6,No,94.9,2025-04,2025,April,Monday,7.4366666666666665,0
2025-03-10,Croydon,Own Brand,1591,31.36,6,No,98.1,2025-03,2025,March,Monday,5.226666666666667,0
2025-04-28,London Central,Meal Deals,5628,50.95,2,Yes,94.7,2025-04,2025,April,Monday,25.475,1
2025-02-28,Bristol,Fruit & Veg,3569,23.29,1,No,95.3,2025-02,2025,February,Friday,23.29,0
2025-02-02,Bristol,Soft Drinks,3872,31.46,7,No,92.7,2025-02,2025,February,Sunday,4.494285714285715,0
2025-11-14,London Central,Chilled,2176,33.3,7,Yes,92.1,2025-11,2025,November,Friday,4.757142857142857,1
2025-02-19,Birmingham,Fruit & Veg,2335,28.98,2,Yes,95.5,2025-02,2025,February,Wednesday,14.49,1
2026-05-04,Bristol,Food To Go,5693,52.69,5,Yes,93.6,2026-05,2026,May,Monday,10.538,1
2025-01-19,Reading,Food To Go,1112,38.92,2,Yes,93.9,2025-01,2025,January,Sunday,19.46,1
2025-07-16,Bristol,Chilled,4772,13.6,6,No,95.1,2025-07,2025,July,Wednesday,2.2666666666666666,0
2026-03-26,London Central,Fresh Food,2845,43.52,4,Yes,96.4,2026-03,2026,March,Thursday,10.88,1
2026-03-28,Birmingham,Own Brand,2987,28.39,1,Yes,96.1,2026-03,2026,March,Saturday,28.39,1
2025-10-16,Camden,Fresh Food,5829,29.35,1,Yes,95.2,2025-10,2025,October,Thursday,29.35,1
2025-05-21,Birmingham,Own Brand,2985,58.23,7,Yes,96.8,2025-05,2025,May,Wednesday,8.318571428571428,1
2025-03-25,Birmingham,Food To Go,4292,27.94,7,No,97.1,2025-03,2025,March,Tuesday,3.9914285714285715,0
2026-01-26,Birmingham,Own Brand,4242,65.53,2,Yes,94.7,2026-01,2026,January,Monday,32.765,1
2025-08-03,Reading,Meal Deals,1252,31.62,4,Yes,98.3,2025-08,2025,August,Sunday,7.905,1
2025-08-03,Croydon,Meal Deals,1123,23.31,4,No,92.8,2025-08,2025,August,Sunday,5.8275,0
2026-02-07,London Central,Chilled,2236,25.82,2,Yes,91.9,2026-02,2026,February,Saturday,12.91,1
2025-05-08,Croydon,Fresh Food,1623,50.58,3,Yes,97.8,2025-05,2025,May,Thursday,16.86,1
2026-04-22,Camden,Soft Drinks,4156,26.82,5,Yes,93.6,2026-04,2026,April,Wednesday,5.364,1
2026-02-08,Croydon,Food To Go,4136,70.91,2,Yes,89.7,2026-02,2026,February,Sunday,35.455,1
2025-01-29,London Central,Snacks,4389,45.57,6,Yes,94.3,2025-01,2025,January,Wednesday,7.595,1
2025-12-04,London Central,Soft Drinks,4417,36.79,4,Yes,97.5,2025-12,2025,December,Thursday,9.1975,1
2025-12-27,Camden,Chilled,2655,41.74,5,Yes,94.4,2025-12,2025,December,Saturday,8.348,1
2026-01-27,London Central,Snacks,2266,39.55,2,No,91.4,2026-01,2026,January,Tuesday,19.775,0
2025-08-06,Camden,Soft Drinks,3945,82.09,5,Yes,94.4,2025-08,2025,August,Wednesday,16.418,1
2025-07-21,Camden,Fresh Food,2160,30.25,3,No,94.6,2025-07,2025,July,Monday,10.083333333333334,0
2025-01-17,London Central,Own Brand,3294,56.03,4,Yes,94.3,2025-01,2025,January,Friday,14.0075,1
2025-11-18,Bristol,Meal Deals,1440,26.59,3,No,93.6,2025-11,2025,November,Tuesday,8.863333333333333,0
2025-11-21,Camden,Fresh Food,3092,57.12,7,No,93.7,2025-11,2025,November,Friday,8.16,0
2026-02-16,London Central,Snacks,3705,16.71,3,Yes,96.5,2026-02,2026,February,Monday,5.57,1
2025-11-14,Bristol,Own Brand,4759,47.46,4,No,93.8,2025-11,2025,November,Friday,11.865,0
2025-03-23,Camden,Own Brand,1553,74.57,7,No,95.3,2025-03,2025,March,Sunday,10.652857142857142,0
2026-04-19,Bristol,Own Brand,5904,31.67,6,Yes,95.3,2026-04,2026,April,Sunday,5.278333333333333,1
2026-04-13,Reading,Fruit & Veg,2112,36.07,3,No,93.8,2026-04,2026,April,Monday,12.023333333333333,0
2026-03-01,Birmingham,Meal Deals,3777,32.8,2,Yes,93.5,2026-03,2026,March,Sunday,16.4,1
2025-07-23,Reading,Food To Go,2833,59.11,2,Yes,95.1,2025-07,2025,July,Wednesday,29.555,1
2026-01-22,Bristol,Snacks,2314,24.15,5,No,91.7,2026-01,2026,January,Thursday,4.83,0
2025-04-08,Camden,Chilled,4493,58.04,2,Yes,99.0,2025-04,2025,April,Tuesday,29.02,1
2025-12-11,London Central,Food To Go,4138,13.51,2,No,93.9,2025-12,2025,December,Thursday,6.755,0
2025-07-27,Croydon,Soft Drinks,4112,56.38,7,No,94.2,2025-07,2025,July,Sunday,8.054285714285715,0
2026-05-29,London Central,Meal Deals,1098,25.43,7,No,96.5,2026-05,2026,May,Friday,3.632857142857143,0
2025-06-15,Croydon,Chilled,4925,21.69,5,Yes,94.7,2025-06,2025,June,Sunday,4.338,1
2025-01-22,Croydon,Chilled,2479,38.05,1,No,94.2,2025-01,2025,January,Wednesday,38.05,0
2025-06-03,Camden,Fresh Food,5396,82.21,4,Yes,92.3,2025-06,2025,June,Tuesday,20.5525,1
2026-03-15,Bristol,Soft Drinks,2222,18.99,2,Yes,95.2,2026-03,2026,March,Sunday,9.495,1
2025-10-22,London Central,Fresh Food,5583,67.48,5,Yes,93.9,2025-10,2025,October,Wednesday,13.496,1
2025-08-07,Bristol,Fresh Food,2004,32.89,3,No,99.2,2025-08,2025,August,Thursday,10.963333333333333,0
2026-05-10,Reading,Own Brand,1476,38.66,3,Yes,94.6,2026-05,2026,May,Sunday,12.886666666666665,1
2025-08-18,Camden,Meal Deals,2135,27.78,7,No,90.5,2025-08,2025,August,Monday,3.968571428571429,0
2025-01-20,Camden,Fruit & Veg,3856,52.03,6,Yes,96.9,2025-01,2025,January,Monday,8.671666666666667,1
2025-05-28,Reading,Fresh Food,2705,17.45,2,Yes,93.0,2025-05,2025,May,Wednesday,8.725,1
2025-04-18,London Central,Food To Go,1517,30.54,4,No,95.2,2025-04,2025,April,Friday,7.635,0
2026-02-07,Birmingham,Chilled,2220,38.4,5,Yes,97.8,2026-02,2026,February,Saturday,7.68,1
2026-04-28,Reading,Meal Deals,3506,54.65,7,Yes,94.4,2026-04,2026,April,Tuesday,7.807142857142857,1
2026-01-02,London Central,Fresh Food,5325,34.33,6,No,94.6,2026-01,2026,January,Friday,5.721666666666667,0
2026-02-18,Croydon,Snacks,2191,39.85,6,Yes,96.9,2026-02,2026,February,Wednesday,6.641666666666667,1
